user_id,event_type,event_time,product_id,amount
36d44fedf5b5dc9d,profile_update,2023-06-06 05:11:00,P009,330.5
072a348755cbbc38,search,2023-06-06 17:03:00,P021,1681.26
8fafba82405c19d9,checkout,2023-06-04 16:19:00,P012,1686.795
17ceaea355240c7d,profile_update,2023-06-04 15:12:00,P007,1664.01
db34722be6db65e5,logout,2023-06-02 04:09:00,P004,1316.68
0ca5904969f10b1d,login,2023-06-04 09:02:00,P029,1462.7350000000001
e0a5e770b9771fe5,wishlist_add,2023-06-03 15:46:00,P026,2543.19
f6cfccef58c0dabc,search,2023-06-06 02:15:00,P027,2922.77
e4ca3e362c0e8d3c,wishlist_add,2023-06-03 11:40:00,P028,1727.7150000000001
c3634879ee0ce172,wishlist_add,2023-06-06 07:03:00,P013,1727.7150000000001
f5e804482121d07b,profile_update,2023-06-03 09:25:00,P007,1664.01
d650526346aee940,wishlist_add,2023-06-03 05:20:00,P013,1727.7150000000001
2c97e623547bf7b9,page_view,2023-06-06 08:21:00,P003,1643.72
747e03529a8be8d1,checkout,2023-06-06 18:07:00,P009,1686.795
d0ae53d06763a811,login,2023-06-04 10:53:00,P007,1462.7350000000001
f8e50ef719037ead,search,2023-06-02 22:16:00,P023,2718.6
8083b1487af23013,add_to_cart,2023-06-03 23:52:00,P021,166.11
7b0e4d7e6c413d33,add_to_cart,2023-06-02 08:07:00,P030,379.89
8b1dde40cb30dc70,logout,2023-06-01 22:37:00,P028,1316.68
c4c5c24128fe733d,profile_update,2023-06-01 20:11:00,P003,1664.01
6cf94c500da20a0b,wishlist_add,2023-06-05 14:10:00,P013,1866.94
387f690c06b87eed,logout,2023-06-05 05:27:00,P026,2552.03
781585c757388b6d,profile_update,2023-06-05 20:44:00,P004,1664.01
5559344f26935fe6,checkout,2023-06-06 15:23:00,P020,239.81
f12202562bfa1744,checkout,2023-06-04 18:44:00,P004,1686.795
89c196f27cf84a59,page_view,2023-06-03 07:33:00,P027,1643.72
4cf5d35ab1510fd0,add_to_cart,2023-06-03 02:18:00,P020,1771.295
1e61421de7871bdb,profile_update,2023-06-01 23:30:00,P013,1834.59
e90d8c25c17fe4b1,login,2023-06-02 16:42:00,P027,117.43
15fc58b80916d39d,search,2023-06-03 00:30:00,P009,1681.26
0ac5a4619bcbffae,search,2023-06-03 04:45:00,P008,1533.73
1f333bdeddace504,search,2023-06-05 05:49:00,P026,2926.69
88e8e7c005f76a84,search,2023-06-05 01:24:00,P017,1681.26
c5ad357e07bbe472,profile_update,2023-06-03 16:06:00,P020,1664.01
e7021cfef16aede3,login,2023-06-04 07:04:00,P030,1812.95
96299d42942295f4,login,2023-06-05 22:06:00,P022,839.22
e9b3c483b014b2d4,profile_update,2023-06-03 15:07:00,P008,2821.74
2a197e1bcee693ce,wishlist_add,2023-06-04 17:53:00,P020,1727.7150000000001
d5f2cef2949e6292,page_view,2023-06-02 02:43:00,P029,1643.72
4b0cfb732d282470,wishlist_add,2023-06-03 12:30:00,P018,2199.55
3f5a2d21f472d1f3,wishlist_add,2023-06-01 16:17:00,P016,1727.7150000000001
ec31f4e84f656274,profile_update,2023-06-02 21:15:00,P028,1664.01
d3501804ca752118,logout,2023-06-02 04:11:00,P020,1052.48
3a0a0262fffc9cfd,add_to_cart,2023-06-02 20:48:00,P007,1771.295
3ff2a278b60e6e3d,search,2023-06-02 07:51:00,P027,152.8
c5ad357e07bbe472,checkout,2023-06-04 16:41:00,P029,1686.795
4b0cfb732d282470,checkout,2023-06-01 11:16:00,P014,2246.64
a808d1a6fcc57488,checkout,2023-06-02 13:58:00,P008,1826.62
d9b96599c2bac95e,checkout,2023-06-01 19:29:00,P011,1686.795
c0c3d7e3ad5a33a9,add_to_cart,2023-06-02 08:31:00,P016,2509.99
9b00b9fb174843d1,page_view,2023-06-05 17:41:00,P004,1643.72
84ee917dc1579d6d,profile_update,2023-06-06 13:49:00,P024,1664.01
17ceaea355240c7d,wishlist_add,2023-06-05 16:32:00,P017,1409.74
f5e804482121d07b,logout,2023-06-01 16:16:00,P007,1250.08
1ca359922db03ead,search,2023-06-03 23:04:00,P011,1681.26
8da1f8eda835c10a,login,2023-06-02 13:24:00,P018,1462.7350000000001
28998d1cc0130f5c,logout,2023-06-01 20:17:00,P011,1287.35
13686dd810e7f1fc,checkout,2023-06-04 12:52:00,P017,1686.795
03e994e29c20d135,logout,2023-06-05 02:53:00,P030,164.57
b7a79e527d695064,search,2023-06-03 11:33:00,P027,1681.26
0aea823e170202ea,login,2023-06-04 17:04:00,P018,2277.67
087a33754f309c57,login,2023-06-05 16:06:00,P009,1120.55
16a2955b2aca9515,add_to_cart,2023-06-04 06:34:00,P017,1771.295
31994fd142cb9d19,checkout,2023-06-04 23:15:00,P004,1686.795
23d439597fe147c3,wishlist_add,2023-06-03 16:55:00,P018,1727.7150000000001
104c4e40cb404b4a,wishlist_add,2023-06-05 00:43:00,P022,1727.7150000000001
a39baff97780bfe1,login,2023-06-05 17:22:00,P014,1462.7350000000001
db34722be6db65e5,wishlist_add,2023-06-03 12:32:00,P018,430.27
23f9574a126116ca,logout,2023-06-06 17:19:00,P008,339.09
9ff7050888d4aa91,checkout,2023-06-05 11:08:00,P024,1686.795
dafcebc1f3e19217,checkout,2023-06-02 20:24:00,P005,1686.795
0bbd7ccb1dfe8bb6,login,2023-06-06 06:38:00,P002,1462.7350000000001
31994fd142cb9d19,logout,2023-06-03 09:45:00,P007,1879.28
75572023a8745fd5,profile_update,2023-06-01 15:59:00,P009,1664.01
a47f92beea8c8bd1,search,2023-06-05 12:10:00,P020,1681.26
807a4bed4c64043a,checkout,2023-06-04 05:23:00,P002,2643.34
d3501804ca752118,profile_update,2023-06-01 17:09:00,P016,1664.01
78b00ca9bb98d8fa,wishlist_add,2023-06-04 01:47:00,P001,1637.76
1f33ab9a98fac38f,checkout,2023-06-05 04:01:00,P001,1686.795
a24dd90c1976665d,profile_update,2023-06-01 08:01:00,P012,1664.01
e90d8c25c17fe4b1,wishlist_add,2023-06-03 22:22:00,P022,1727.7150000000001
d5f2cef2949e6292,page_view,2023-06-03 23:10:00,P008,1643.72
d20180311198c384,profile_update,2023-06-04 01:30:00,P029,2051.84
4f6955a27aac367e,wishlist_add,2023-06-04 15:47:00,P022,1727.7150000000001
cc149ab6ccef7d14,wishlist_add,2023-06-02 09:24:00,P027,747.59
28998d1cc0130f5c,wishlist_add,2023-06-04 18:53:00,P018,1727.7150000000001
0f08a4a7470621ce,add_to_cart,2023-06-06 02:41:00,P029,1771.295
94998a9c73acda1e,wishlist_add,2023-06-01 18:33:00,P020,1357.65
305e50e6c406a051,profile_update,2023-06-05 21:36:00,P028,1984.38
2bbda70ceddb1151,checkout,2023-06-05 06:59:00,P003,2540.19
cc149ab6ccef7d14,login,2023-06-02 13:53:00,P018,1462.7350000000001
ecfb81a27d4cda04,search,2023-06-03 18:50:00,P010,1681.26
7558910449b9d58e,checkout,2023-06-06 10:20:00,P020,352.05
13686dd810e7f1fc,search,2023-06-04 02:29:00,P024,1681.26
858c9bb6963c2e6d,login,2023-06-03 03:30:00,P020,2966.99
b7f2d829e4dd7398,search,2023-06-05 00:19:00,P011,1681.26
f560bf8f7fb1b76d,page_view,2023-06-06 19:03:00,P023,2548.34
b8c9ed5826e7b1c9,wishlist_add,2023-06-01 08:10:00,P026,1727.7150000000001
27c5538a4ec91596,page_view,2023-06-05 23:29:00,P004,110.74
7fcf8cb168942910,login,2023-06-05 04:23:00,P029,1462.7350000000001
1483fcff29eae192,search,2023-06-02 03:08:00,P010,1681.26
0c80c00c07aa85eb,wishlist_add,2023-06-02 10:00:00,P026,1727.7150000000001
15fc58b80916d39d,profile_update,2023-06-03 05:56:00,P009,1252.73
5e07c172b37d2665,search,2023-06-04 00:21:00,P006,1681.26
bfdb8c9ad9a94e48,login,2023-06-06 06:59:00,P006,1462.7350000000001
5e07c172b37d2665,login,2023-06-02 21:44:00,P022,1462.7350000000001
cc149ab6ccef7d14,wishlist_add,2023-06-02 10:44:00,P023,1727.7150000000001
88e8e7c005f76a84,wishlist_add,2023-06-05 00:44:00,P013,2481.42
1bf8aa9944b0cc89,page_view,2023-06-06 11:30:00,P004,980.23
3f5a2d21f472d1f3,login,2023-06-03 22:06:00,P006,1606.73
8b1dde40cb30dc70,add_to_cart,2023-06-06 19:57:00,P005,1771.295
e1284c7c19613a80,profile_update,2023-06-04 01:04:00,P025,1532.29
9540c9ecf8c9f9fb,logout,2023-06-03 11:54:00,P007,1316.68
0c85c2c4649fdfb4,wishlist_add,2023-06-03 17:32:00,P023,1727.7150000000001
05cf31a638f06227,login,2023-06-04 05:33:00,P024,909.43
343ab98afa739870,checkout,2023-06-03 06:33:00,P017,1686.795
baf49f8702376bf9,search,2023-06-02 13:44:00,P027,1669.03
9bb172e8ae81a6d7,page_view,2023-06-05 06:54:00,P020,1643.72
b499f7f2f1f0dc77,login,2023-06-03 06:38:00,P023,1462.7350000000001
8246ab2dd543a5dc,login,2023-06-04 07:59:00,P003,1462.7350000000001
e2a9fd0644cc2fe6,wishlist_add,2023-06-04 21:19:00,P022,1727.7150000000001
ee027ec3438b3f0f,add_to_cart,2023-06-01 15:06:00,P015,2923.74
8fced380ec2a56c0,logout,2023-06-03 16:46:00,P027,578.87
75572023a8745fd5,checkout,2023-06-01 11:21:00,P003,1686.795
cc57d4e98421e16a,logout,2023-06-03 10:55:00,P030,1316.68
d81b7026ad55c4d0,wishlist_add,2023-06-05 17:47:00,P005,2398.41
2c97e623547bf7b9,wishlist_add,2023-06-02 23:42:00,P002,1059.78
521c04f2ebf88fab,add_to_cart,2023-06-04 07:57:00,P001,1771.295
d3fa149aa12e3784,profile_update,2023-06-02 23:06:00,P018,814.85
b8b1ef4b8e5f419b,add_to_cart,2023-06-03 18:04:00,P007,1771.295
1391f8836e53c7e6,checkout,2023-06-03 17:47:00,P026,1686.795
32b778898021a665,wishlist_add,2023-06-02 14:59:00,P026,2094.06
4b3a61ce73a8659b,wishlist_add,2023-06-04 07:35:00,P028,1727.7150000000001
cbfcd94a4e1cbdba,wishlist_add,2023-06-06 13:26:00,P004,1727.7150000000001
3f5a2d21f472d1f3,wishlist_add,2023-06-02 21:21:00,P017,2082.56
a47f92beea8c8bd1,search,2023-06-06 09:05:00,P015,1681.26
43d736253ac1a69a,profile_update,2023-06-05 14:10:00,P021,1664.01
4d558e9ef19e3129,checkout,2023-06-03 14:53:00,P008,1279.39
94007e2d84e7d8e6,login,2023-06-01 19:10:00,P030,1462.7350000000001
3e99138c676b73e0,profile_update,2023-06-06 05:05:00,P008,2771.24
73c797619f778f3e,logout,2023-06-03 08:04:00,P012,1316.68
16f2c0bfff86144e,page_view,2023-06-02 08:59:00,P024,1235.21
d71abf009045becf,search,2023-06-01 21:35:00,P010,2394.8
5e07c172b37d2665,logout,2023-06-02 15:13:00,P027,1916.18
e4ca3e362c0e8d3c,search,2023-06-01 20:00:00,P014,1170.48
c5e92ed9cb6348c7,logout,2023-06-05 16:47:00,P004,1316.68
c5ad357e07bbe472,logout,2023-06-03 01:08:00,P002,1316.68
9c1ab0f43034cc24,page_view,2023-06-05 23:41:00,P019,1643.72
d3501804ca752118,add_to_cart,2023-06-04 15:58:00,P011,299.68
94998a9c73acda1e,login,2023-06-01 18:34:00,P007,1462.7350000000001
5ad29e2e799e728f,wishlist_add,2023-06-04 20:50:00,P004,2488.91
1fb213cd384f6729,add_to_cart,2023-06-03 11:31:00,P003,1771.295
3a8675f33892f399,checkout,2023-06-02 12:44:00,P003,588.95
6d637e29bf7c2aa8,logout,2023-06-05 21:57:00,P021,2895.72
161dcac1477baec2,login,2023-06-02 21:54:00,P007,1462.7350000000001
c8bfce297806ad84,login,2023-06-06 02:21:00,P022,926.24
973b5baff9995fcd,page_view,2023-06-03 21:11:00,P005,1643.72
2868d8f5577e2a4b,login,2023-06-04 16:25:00,P020,1462.7350000000001
f6cfccef58c0dabc,logout,2023-06-06 18:47:00,P025,106.78
e748ecd817f1d67f,wishlist_add,2023-06-03 14:10:00,P018,2666.13
4cb0d685a7c756ed,add_to_cart,2023-06-01 18:45:00,P013,2409.06
104c4e40cb404b4a,add_to_cart,2023-06-01 22:38:00,P025,459.27
2c1f1fb390db7db1,page_view,2023-06-05 03:35:00,P019,524.55
1ca359922db03ead,add_to_cart,2023-06-03 15:46:00,P019,1771.295
c3634879ee0ce172,add_to_cart,2023-06-03 17:49:00,P029,1873.78
821eef43a5bc087b,login,2023-06-06 09:17:00,P007,1078.25
02d7e9358a810d46,profile_update,2023-06-04 11:37:00,P028,1444.58
2d8755753f5896d9,profile_update,2023-06-06 17:13:00,P013,1769.27
d81b7026ad55c4d0,profile_update,2023-06-03 05:15:00,P002,1664.01
2ddaaaef3fb94a11,checkout,2023-06-06 04:15:00,P012,867.43
cee86406b7e0d25b,profile_update,2023-06-04 02:54:00,P016,2453.97
21032b5456410749,login,2023-06-06 18:01:00,P029,1462.7350000000001
1270bfa0b0992e1b,checkout,2023-06-02 23:19:00,P024,2731.71
87da26cdfd1ef765,wishlist_add,2023-06-06 09:55:00,P023,1727.7150000000001
0b79b857c3765b2e,login,2023-06-04 21:26:00,P010,1462.7350000000001
d3b54d3c910e3dea,search,2023-06-04 08:30:00,P012,779.46
94007e2d84e7d8e6,page_view,2023-06-06 09:21:00,P003,230.1
c79d4c58f1169890,add_to_cart,2023-06-02 22:24:00,P030,1265.32
087a33754f309c57,profile_update,2023-06-06 02:51:00,P024,1086.06
d4504f722e1b4657,wishlist_add,2023-06-06 11:00:00,P001,1727.7150000000001
dc2282c27324fc18,add_to_cart,2023-06-04 16:20:00,P013,1771.295
6e542f6d1814a828,profile_update,2023-06-02 02:06:00,P017,653.28
263c8e9c64e3ea9b,login,2023-06-03 22:25:00,P013,1462.7350000000001
9a9443b8ea53bdca,logout,2023-06-01 12:12:00,P025,1316.68
f376e870e4763024,page_view,2023-06-04 09:02:00,P011,1643.72
512fa6fdad7e4e0a,checkout,2023-06-04 16:17:00,P030,1686.795
335cd9a1dde8a20b,profile_update,2023-06-02 12:59:00,P002,1820.64
f833edbd82658252,add_to_cart,2023-06-06 12:16:00,P001,1771.295
3a8675f33892f399,wishlist_add,2023-06-05 11:09:00,P030,1727.7150000000001
50089230e1e5db62,wishlist_add,2023-06-04 20:57:00,P019,227.1
747e03529a8be8d1,checkout,2023-06-06 14:36:00,P003,772.44
63275a47c911e445,checkout,2023-06-06 14:33:00,P004,2808.33
d9b96599c2bac95e,add_to_cart,2023-06-04 11:47:00,P019,1771.295
204a336eee9c4144,add_to_cart,2023-06-01 14:56:00,P028,2994.64
1e61421de7871bdb,login,2023-06-02 18:43:00,P027,1462.7350000000001
204a336eee9c4144,search,2023-06-03 16:01:00,P026,1698.57
d20180311198c384,wishlist_add,2023-06-03 19:34:00,P015,188.75
9ba2a6472d6ae490,page_view,2023-06-01 18:53:00,P021,1643.72
9eb11444412eeeae,wishlist_add,2023-06-03 09:24:00,P030,1404.35
0ac5a4619bcbffae,profile_update,2023-06-01 12:16:00,P021,1664.01
30a17d63ae34c250,page_view,2023-06-06 02:39:00,P001,2050.83
ffe618a927c5cd25,page_view,2023-06-01 19:32:00,P002,1643.72
e8bcfc61f039d45f,checkout,2023-06-03 09:23:00,P008,1686.795
522872cf3599c692,page_view,2023-06-06 13:06:00,P029,1643.72
3d1c62f22a6466b4,page_view,2023-06-02 02:42:00,P018,1643.72
dafcebc1f3e19217,page_view,2023-06-04 18:20:00,P020,116.55
564b2d0b9e94967b,logout,2023-06-06 11:49:00,P022,2130.22
c62520c15a28ca91,logout,2023-06-01 21:00:00,P013,1577.72
d85c6ec3bf289c40,login,2023-06-05 06:11:00,P006,1462.7350000000001
32b778898021a665,add_to_cart,2023-06-06 09:45:00,P017,1771.295
216239dc990cf51a,checkout,2023-06-06 19:33:00,P025,2271.79
9a2768064c8f707f,page_view,2023-06-04 12:13:00,P012,1643.72
e502c18f1b1ca807,checkout,2023-06-04 19:58:00,P021,1686.795
a8fb173764e8419b,search,2023-06-02 01:50:00,P012,1979.5
521c04f2ebf88fab,search,2023-06-01 11:03:00,P016,1681.26
263c8e9c64e3ea9b,add_to_cart,2023-06-05 05:27:00,P016,1771.295
775d28d371652352,search,2023-06-05 10:51:00,P002,1681.26
184ec505d13ec218,login,2023-06-05 23:16:00,P001,1462.7350000000001
e2a9fd0644cc2fe6,checkout,2023-06-01 23:07:00,P004,1686.795
0c82e5d819b7b05a,search,2023-06-05 16:08:00,P003,1681.26
8075ed2ee04db38e,logout,2023-06-01 12:20:00,P001,510.05
53599334c4f1de22,logout,2023-06-01 11:58:00,P017,1316.68
072a348755cbbc38,login,2023-06-02 02:59:00,P023,1462.7350000000001
02d7e9358a810d46,login,2023-06-04 03:14:00,P016,1011.97
4b3a61ce73a8659b,add_to_cart,2023-06-02 20:38:00,P013,1771.295
9409c82689e6d63d,search,2023-06-02 17:12:00,P007,1681.26
973b5baff9995fcd,logout,2023-06-03 00:37:00,P001,2966.75
6540610d98d5b374,checkout,2023-06-04 02:50:00,P017,1686.795
27c5538a4ec91596,checkout,2023-06-04 05:41:00,P019,1859.75
3d1c62f22a6466b4,logout,2023-06-03 16:20:00,P016,1316.68
9409c82689e6d63d,profile_update,2023-06-02 15:49:00,P017,322.97
07224314810e55aa,profile_update,2023-06-03 12:48:00,P009,1664.01
ee4411ed2ffae2f8,wishlist_add,2023-06-04 01:36:00,P020,1727.7150000000001
51ef7b5dd03d684f,add_to_cart,2023-06-04 00:12:00,P016,865.82
2d8755753f5896d9,search,2023-06-02 19:55:00,P005,2546.22
7bbaab51b203631d,logout,2023-06-05 00:06:00,P005,1316.68
5e45d1b815cfea74,profile_update,2023-06-02 11:58:00,P025,1664.01
7683d5c75c632536,logout,2023-06-05 12:22:00,P030,1316.68
8c921d5459468bb7,search,2023-06-02 19:09:00,P001,2958.4
31994fd142cb9d19,profile_update,2023-06-01 19:50:00,P002,1664.01
96299d42942295f4,login,2023-06-04 03:01:00,P023,1462.7350000000001
31463207523f9897,checkout,2023-06-05 10:09:00,P007,2509.06
6c57534716e4af8d,checkout,2023-06-01 14:29:00,P021,1685.89
8fafba82405c19d9,logout,2023-06-04 16:03:00,P015,294.85
5ad29e2e799e728f,search,2023-06-03 11:35:00,P015,1153.69
dbfdb2109a5586c3,login,2023-06-06 14:40:00,P015,1575.07
78b00ca9bb98d8fa,search,2023-06-05 11:24:00,P026,621.83
ffe618a927c5cd25,profile_update,2023-06-01 09:21:00,P020,2123.81
e1284c7c19613a80,profile_update,2023-06-04 19:36:00,P030,1664.01
96c8a849c341d381,profile_update,2023-06-04 20:00:00,P008,1664.01
5a75cbcdec3915ed,checkout,2023-06-02 23:09:00,P027,1686.795
88b49e7ad035773c,add_to_cart,2023-06-05 12:22:00,P001,1771.295
3aaf1c7f7613f1f7,logout,2023-06-03 11:22:00,P005,363.1
781585c757388b6d,add_to_cart,2023-06-04 04:17:00,P007,1771.295
ab6572536851e01c,wishlist_add,2023-06-01 20:54:00,P020,1727.7150000000001
c2c544b3723bdd42,logout,2023-06-03 20:37:00,P003,1316.68
ab6572536851e01c,checkout,2023-06-02 19:04:00,P001,1686.795
b43411da32db612b,checkout,2023-06-03 05:38:00,P007,1686.795
bb44bd9e9a8d9a55,profile_update,2023-06-03 17:34:00,P018,553.47
e4ca3e362c0e8d3c,profile_update,2023-06-06 02:00:00,P012,1664.01
73a132f775d7ec0a,page_view,2023-06-04 20:16:00,P018,2628.52
a808d1a6fcc57488,wishlist_add,2023-06-04 10:28:00,P020,2584.23
30a17d63ae34c250,wishlist_add,2023-06-03 22:30:00,P001,1761.35
5c74e9f9a4c5c169,wishlist_add,2023-06-06 00:20:00,P008,1727.7150000000001
db34722be6db65e5,page_view,2023-06-02 02:21:00,P024,1643.72
2ddaaaef3fb94a11,add_to_cart,2023-06-02 14:24:00,P005,2324.55
cbfcd94a4e1cbdba,wishlist_add,2023-06-02 19:09:00,P019,1727.16
e62c2c5eb287c421,page_view,2023-06-06 01:22:00,P021,1643.72
c4697f38367e2108,login,2023-06-01 09:30:00,P011,1462.7350000000001
2bc621ee4a5d6df7,checkout,2023-06-03 06:10:00,P025,348.03
7bbaab51b203631d,wishlist_add,2023-06-05 05:05:00,P027,1727.7150000000001
13ed929b3e6d40a1,add_to_cart,2023-06-02 11:06:00,P027,2737.7
c4c5c24128fe733d,wishlist_add,2023-06-06 07:32:00,P017,1727.7150000000001
6540610d98d5b374,checkout,2023-06-06 05:36:00,P010,1686.795
d71abf009045becf,add_to_cart,2023-06-02 02:01:00,P026,1771.295
88e8e7c005f76a84,add_to_cart,2023-06-02 20:02:00,P001,1771.295
f560bf8f7fb1b76d,wishlist_add,2023-06-03 13:37:00,P027,1727.7150000000001
de076eb02092fa06,add_to_cart,2023-06-03 07:16:00,P001,1771.295
31463207523f9897,checkout,2023-06-06 17:55:00,P020,1446.76
d0ae53d06763a811,search,2023-06-06 03:02:00,P020,1681.26
65086ddd904d5de0,logout,2023-06-03 20:00:00,P014,2536.56
6f33348fc0e83439,page_view,2023-06-02 06:47:00,P022,1753.13
bb60440d07037970,login,2023-06-06 19:06:00,P008,1277.44
6c51ebe9fa1a8624,checkout,2023-06-06 16:15:00,P006,1686.795
b43411da32db612b,page_view,2023-06-06 11:13:00,P024,1753.74
fe7c879e693c2f0c,checkout,2023-06-06 11:00:00,P012,2006.3
d1e68c1f17d282cb,page_view,2023-06-02 19:18:00,P016,1649.45
b8c9ed5826e7b1c9,logout,2023-06-02 04:32:00,P003,1316.68
51ef7b5dd03d684f,search,2023-06-03 15:56:00,P019,1681.26
9cda5d1b12944e2b,wishlist_add,2023-06-04 04:58:00,P027,1376.45
73c797619f778f3e,profile_update,2023-06-02 10:11:00,P012,1664.01
28c4cf50d0587f11,checkout,2023-06-02 13:08:00,P004,1686.795
53599334c4f1de22,checkout,2023-06-03 18:55:00,P007,1686.795
d81b7026ad55c4d0,logout,2023-06-03 05:30:00,P023,643.39
8e96c45b11b443ba,add_to_cart,2023-06-02 06:07:00,P001,1771.295
4cb0d685a7c756ed,wishlist_add,2023-06-06 08:00:00,P007,2091.89
2bc621ee4a5d6df7,add_to_cart,2023-06-04 16:48:00,P003,2735.86
8fd459fffa1e9fa8,profile_update,2023-06-05 16:15:00,P011,928.17
0e3c612eb42382e6,login,2023-06-05 11:32:00,P027,1723.5
9029e4b80031904f,add_to_cart,2023-06-01 14:53:00,P009,1771.295
1eca661c6cde4105,search,2023-06-02 12:11:00,P029,1681.26
7553b942618bd974,page_view,2023-06-02 21:02:00,P009,1643.72
821eef43a5bc087b,profile_update,2023-06-02 16:02:00,P022,1664.01
d650526346aee940,page_view,2023-06-06 14:23:00,P008,1643.72
18780c033cc89a26,checkout,2023-06-03 10:12:00,P001,632.71
d9b96599c2bac95e,login,2023-06-03 07:59:00,P012,1462.7350000000001
521c04f2ebf88fab,profile_update,2023-06-05 20:13:00,P006,1664.01
88ce61f6b73dedd9,checkout,2023-06-02 10:06:00,P013,1686.795
88e8e7c005f76a84,login,2023-06-05 10:48:00,P030,1462.7350000000001
77698987d4dcaa2e,search,2023-06-02 15:45:00,P001,1681.26
0c82e5d819b7b05a,search,2023-06-04 08:23:00,P016,1681.26
522872cf3599c692,page_view,2023-06-05 01:59:00,P005,1643.72
4b0cfb732d282470,search,2023-06-06 09:36:00,P028,1681.26
1eca661c6cde4105,page_view,2023-06-06 00:18:00,P014,1507.5
55d6d4bbbe902dfa,checkout,2023-06-03 23:34:00,P027,1105.04
5559344f26935fe6,add_to_cart,2023-06-05 22:12:00,P027,2951.47
89539c3dab450cd3,page_view,2023-06-04 12:34:00,P008,1643.72
b14bfcbaa11a6fd3,search,2023-06-03 20:14:00,P021,1681.26
b9d7692902701edf,add_to_cart,2023-06-06 13:32:00,P024,1771.295
28f5c0feb3f93971,wishlist_add,2023-06-05 20:12:00,P028,1195.31
0bbd7ccb1dfe8bb6,search,2023-06-05 17:55:00,P023,2975.83
4cb0d685a7c756ed,logout,2023-06-02 03:50:00,P001,1316.68
913319776ef2219f,add_to_cart,2023-06-04 00:12:00,P005,1771.295
6ee37d8411e1855e,wishlist_add,2023-06-02 22:21:00,P006,2353.18
c4697f38367e2108,wishlist_add,2023-06-05 10:17:00,P029,2377.93
8fafba82405c19d9,add_to_cart,2023-06-06 18:24:00,P024,1271.55
108753aaf999dcb8,page_view,2023-06-05 12:36:00,P021,2704.26
37c257bc3ddc50f4,wishlist_add,2023-06-03 01:15:00,P025,1727.7150000000001
853e5a6174aeff46,wishlist_add,2023-06-05 19:28:00,P009,979.94
ff898101f4323e1c,login,2023-06-04 08:03:00,P014,1462.7350000000001
3b8584e34ecfed9b,profile_update,2023-06-03 09:37:00,P009,1664.01
2581b9c43de5fa68,login,2023-06-03 22:46:00,P003,669.72
16f2c0bfff86144e,checkout,2023-06-05 03:37:00,P002,1388.02
96299d42942295f4,login,2023-06-02 17:46:00,P009,683.5
87f46ef773f98996,page_view,2023-06-02 05:39:00,P002,1976.65
9b00b9fb174843d1,add_to_cart,2023-06-06 18:08:00,P005,1771.295
8ebe0d2dfed89c74,wishlist_add,2023-06-05 00:38:00,P009,1727.7150000000001
ee027ec3438b3f0f,page_view,2023-06-05 20:24:00,P003,2193.55
e0a5e770b9771fe5,logout,2023-06-02 02:12:00,P024,1316.68
a24dd90c1976665d,checkout,2023-06-06 00:19:00,P012,899.1
7b782308ba922e13,logout,2023-06-05 21:53:00,P029,1147.55
5559344f26935fe6,wishlist_add,2023-06-04 00:56:00,P027,1947.61
3f5a2d21f472d1f3,page_view,2023-06-02 04:34:00,P013,1643.72
3f5a2d21f472d1f3,page_view,2023-06-06 02:07:00,P016,1079.08
3bf47f93d96a6113,search,2023-06-03 11:13:00,P018,1094.66
43d736253ac1a69a,page_view,2023-06-05 13:22:00,P019,1643.72
b285f9398a58af22,search,2023-06-05 08:55:00,P011,1681.26
dcd908ed58a91efa,profile_update,2023-06-03 23:58:00,P024,1664.01
29c29d0e36722371,wishlist_add,2023-06-02 19:30:00,P026,1991.05
0e4bd368f91f95e4,checkout,2023-06-01 23:32:00,P010,1686.795
8e96c45b11b443ba,search,2023-06-04 05:19:00,P016,1681.26
c5ad357e07bbe472,checkout,2023-06-05 11:02:00,P020,1686.795
395df8cd6f45bc73,checkout,2023-06-03 03:19:00,P022,1686.795
5a75cbcdec3915ed,wishlist_add,2023-06-03 16:10:00,P009,1727.7150000000001
4ab1a0c14e0237a4,logout,2023-06-02 15:23:00,P006,1316.68
9d67e6f2be0ec007,profile_update,2023-06-06 00:31:00,P002,2788.83
564b2d0b9e94967b,login,2023-06-05 14:21:00,P003,1462.7350000000001
687802054df6c54c,add_to_cart,2023-06-05 16:48:00,P029,2829.72
ee027ec3438b3f0f,login,2023-06-03 08:47:00,P018,1462.7350000000001
1f333bdeddace504,profile_update,2023-06-02 08:13:00,P024,2364.53
b43411da32db612b,add_to_cart,2023-06-03 04:40:00,P003,1771.295
9ba2a6472d6ae490,wishlist_add,2023-06-03 11:07:00,P022,1727.7150000000001
1fb213cd384f6729,login,2023-06-06 04:46:00,P004,1462.7350000000001
f72d477ba2adf5df,page_view,2023-06-05 04:23:00,P002,554.93
d9b96599c2bac95e,logout,2023-06-01 22:13:00,P005,2983.48
5819496ddc7ac65b,profile_update,2023-06-05 03:21:00,P007,1664.01
a1ce3f4d10dfc570,wishlist_add,2023-06-06 11:54:00,P006,2532.86
fc09e01ea9d1630e,wishlist_add,2023-06-06 08:29:00,P008,1727.7150000000001
a24dd90c1976665d,page_view,2023-06-05 01:52:00,P008,662.85
521c04f2ebf88fab,checkout,2023-06-06 05:55:00,P014,2809.84
892cdb0daec7ab88,login,2023-06-02 10:15:00,P002,1462.7350000000001
