user_key,product_key,event_type_key,date_key,session_id,event_time,amount,minutes_since_prev
56,7,4,20230602,216239dc990cf51a_S1,2023-06-02 22:00:00,1637.07,
56,30,2,20230603,216239dc990cf51a_S2,2023-06-03 05:56:00,1686.795,476.0
56,17,1,20230604,216239dc990cf51a_S3,2023-06-04 10:00:00,2959.58,1684.0
56,16,7,20230605,216239dc990cf51a_S4,2023-06-05 06:44:00,1681.26,1244.0
56,6,3,20230606,216239dc990cf51a_S5,2023-06-06 05:24:00,1462.735,1360.0
56,4,2,20230606,216239dc990cf51a_S6,2023-06-06 14:20:00,1686.795,536.0
56,25,2,20230606,216239dc990cf51a_S7,2023-06-06 19:33:00,2271.79,313.0
57,11,5,20230604,22af81109f674dc8_S1,2023-06-04 19:08:00,1643.72,
57,25,5,20230605,22af81109f674dc8_S2,2023-06-05 21:21:00,1643.72,1573.0
57,4,6,20230606,22af81109f674dc8_S3,2023-06-06 07:53:00,2727.75,632.0
58,13,2,20230602,23693474618a09ae_S1,2023-06-02 20:40:00,1686.795,
58,16,1,20230603,23693474618a09ae_S2,2023-06-03 13:13:00,1771.295,993.0
58,5,1,20230604,23693474618a09ae_S3,2023-06-04 06:32:00,528.55,1039.0
58,6,8,20230605,23693474618a09ae_S4,2023-06-05 18:48:00,1727.715,2176.0
59,18,8,20230603,23d439597fe147c3_S1,2023-06-03 16:55:00,1727.715,
59,17,2,20230605,23d439597fe147c3_S2,2023-06-05 01:14:00,1613.16,1939.0
60,27,8,20230601,23f9574a126116ca_S1,2023-06-01 12:50:00,1727.715,
60,3,8,20230602,23f9574a126116ca_S2,2023-06-02 00:20:00,1727.715,690.0
60,8,4,20230606,23f9574a126116ca_S3,2023-06-06 17:19:00,339.09,6779.0
61,29,6,20230601,2408278a05de60c6_S1,2023-06-01 11:37:00,1522.36,
61,16,4,20230601,2408278a05de60c6_S2,2023-06-01 16:39:00,1316.68,302.0
61,18,3,20230602,2408278a05de60c6_S3,2023-06-02 18:25:00,1323.72,1546.0
61,9,8,20230603,2408278a05de60c6_S4,2023-06-03 20:13:00,1141.76,1548.0
61,7,3,20230603,2408278a05de60c6_S4,2023-06-03 20:43:00,1203.88,30.0
61,11,7,20230605,2408278a05de60c6_S5,2023-06-05 16:14:00,1681.26,2611.0
62,15,1,20230601,2581b9c43de5fa68_S1,2023-06-01 18:43:00,581.28,
62,3,3,20230603,2581b9c43de5fa68_S2,2023-06-03 22:46:00,669.72,3123.0
62,15,7,20230604,2581b9c43de5fa68_S3,2023-06-04 07:54:00,1681.26,548.0
62,25,3,20230604,2581b9c43de5fa68_S4,2023-06-04 09:21:00,1462.735,87.0
62,18,3,20230605,2581b9c43de5fa68_S5,2023-06-05 10:50:00,402.4,1529.0
63,9,6,20230601,263c8e9c64e3ea9b_S1,2023-06-01 15:41:00,1759.62,
63,15,3,20230603,263c8e9c64e3ea9b_S2,2023-06-03 01:54:00,2772.4,2053.0
63,13,3,20230603,263c8e9c64e3ea9b_S3,2023-06-03 22:25:00,1462.735,1231.0
63,16,1,20230605,263c8e9c64e3ea9b_S4,2023-06-05 05:27:00,1771.295,1862.0
63,28,2,20230605,263c8e9c64e3ea9b_S5,2023-06-05 09:34:00,1686.795,247.0
63,26,3,20230605,263c8e9c64e3ea9b_S6,2023-06-05 17:05:00,1462.735,451.0
63,15,2,20230606,263c8e9c64e3ea9b_S7,2023-06-06 14:20:00,1686.795,1275.0
64,21,6,20230603,27c5538a4ec91596_S1,2023-06-03 22:28:00,2874.62,
64,19,2,20230604,27c5538a4ec91596_S2,2023-06-04 05:41:00,1859.75,433.0
64,25,5,20230604,27c5538a4ec91596_S3,2023-06-04 09:45:00,2852.8,244.0
64,27,1,20230605,27c5538a4ec91596_S4,2023-06-05 22:38:00,1771.295,2213.0
64,4,5,20230605,27c5538a4ec91596_S5,2023-06-05 23:29:00,110.74,51.0
65,2,1,20230601,27c5f551612b3b12_S1,2023-06-01 14:46:00,1771.295,
65,9,4,20230601,27c5f551612b3b12_S2,2023-06-01 21:00:00,1316.68,374.0
65,6,3,20230605,27c5f551612b3b12_S3,2023-06-05 13:12:00,1462.735,5292.0
66,20,3,20230604,2868d8f5577e2a4b_S1,2023-06-04 16:25:00,1462.735,
67,20,8,20230601,28998d1cc0130f5c_S1,2023-06-01 12:15:00,1513.26,
67,11,4,20230601,28998d1cc0130f5c_S2,2023-06-01 20:17:00,1287.35,482.0
67,24,1,20230602,28998d1cc0130f5c_S3,2023-06-02 06:29:00,1771.295,612.0
67,18,3,20230603,28998d1cc0130f5c_S4,2023-06-03 00:10:00,1462.735,1061.0
67,18,8,20230604,28998d1cc0130f5c_S5,2023-06-04 18:53:00,1727.715,2563.0
67,30,2,20230606,28998d1cc0130f5c_S6,2023-06-06 02:44:00,1686.795,1911.0
67,3,3,20230606,28998d1cc0130f5c_S7,2023-06-06 06:13:00,1462.735,209.0
68,5,2,20230601,28c4cf50d0587f11_S1,2023-06-01 20:17:00,1686.795,
68,4,2,20230602,28c4cf50d0587f11_S2,2023-06-02 13:08:00,1686.795,1011.0
68,7,6,20230603,28c4cf50d0587f11_S3,2023-06-03 02:01:00,1664.01,773.0
68,3,8,20230603,28c4cf50d0587f11_S4,2023-06-03 05:34:00,1791.99,213.0
68,5,4,20230603,28c4cf50d0587f11_S5,2023-06-03 12:13:00,1316.68,399.0
68,27,6,20230604,28c4cf50d0587f11_S6,2023-06-04 06:01:00,1664.01,1068.0
68,21,5,20230604,28c4cf50d0587f11_S7,2023-06-04 18:24:00,1643.72,743.0
68,3,7,20230605,28c4cf50d0587f11_S8,2023-06-05 16:48:00,1681.26,1344.0
68,3,8,20230605,28c4cf50d0587f11_S9,2023-06-05 19:15:00,1727.715,147.0
68,29,4,20230605,28c4cf50d0587f11_S10,2023-06-05 19:47:00,1543.55,32.0
68,13,8,20230606,28c4cf50d0587f11_S11,2023-06-06 13:46:00,1727.715,1079.0
69,28,8,20230605,28f5c0feb3f93971_S1,2023-06-05 20:12:00,1195.31,
69,30,1,20230605,28f5c0feb3f93971_S2,2023-06-05 22:42:00,2176.33,150.0
70,26,8,20230602,29c29d0e36722371_S1,2023-06-02 19:30:00,1991.05,
70,20,6,20230603,29c29d0e36722371_S2,2023-06-03 06:57:00,1516.87,687.0
70,6,7,20230606,29c29d0e36722371_S3,2023-06-06 09:35:00,1681.26,4478.0
71,9,6,20230603,2a197e1bcee693ce_S1,2023-06-03 01:45:00,1664.01,
71,20,8,20230604,2a197e1bcee693ce_S2,2023-06-04 17:53:00,1727.715,2408.0
71,2,1,20230605,2a197e1bcee693ce_S3,2023-06-05 03:11:00,728.84,558.0
71,6,4,20230606,2a197e1bcee693ce_S4,2023-06-06 02:37:00,1316.68,1406.0
71,27,6,20230606,2a197e1bcee693ce_S5,2023-06-06 11:49:00,1664.01,552.0
72,12,5,20230603,2a686b387b0e2aec_S1,2023-06-03 14:28:00,2107.12,
72,20,7,20230604,2a686b387b0e2aec_S2,2023-06-04 02:38:00,2592.52,730.0
72,7,3,20230604,2a686b387b0e2aec_S2,2023-06-04 02:48:00,1473.12,10.0
72,26,7,20230606,2a686b387b0e2aec_S3,2023-06-06 10:19:00,318.63,3331.0
72,19,3,20230606,2a686b387b0e2aec_S4,2023-06-06 14:29:00,1285.57,250.0
72,24,4,20230606,2a686b387b0e2aec_S5,2023-06-06 15:20:00,1316.68,51.0
73,15,3,20230603,2bbda70ceddb1151_S1,2023-06-03 07:03:00,1462.735,
73,3,2,20230605,2bbda70ceddb1151_S2,2023-06-05 06:59:00,2540.19,2876.0
74,24,3,20230602,2bc621ee4a5d6df7_S1,2023-06-02 19:23:00,1462.735,
74,25,2,20230603,2bc621ee4a5d6df7_S2,2023-06-03 06:10:00,348.03,647.0
74,11,2,20230604,2bc621ee4a5d6df7_S3,2023-06-04 12:50:00,1686.795,1840.0
74,3,1,20230604,2bc621ee4a5d6df7_S4,2023-06-04 16:48:00,2735.86,238.0
74,10,4,20230605,2bc621ee4a5d6df7_S5,2023-06-05 06:07:00,2028.63,799.0
74,15,6,20230606,2bc621ee4a5d6df7_S6,2023-06-06 16:34:00,2401.07,2067.0
75,20,3,20230602,2c1f1fb390db7db1_S1,2023-06-02 04:25:00,1462.735,
75,3,2,20230602,2c1f1fb390db7db1_S2,2023-06-02 18:05:00,1686.795,820.0
75,21,1,20230603,2c1f1fb390db7db1_S3,2023-06-03 07:31:00,1704.58,806.0
75,20,6,20230603,2c1f1fb390db7db1_S4,2023-06-03 21:04:00,1664.01,813.0
75,12,6,20230604,2c1f1fb390db7db1_S5,2023-06-04 16:42:00,1664.01,1178.0
75,19,5,20230605,2c1f1fb390db7db1_S6,2023-06-05 03:35:00,524.55,653.0
75,22,7,20230606,2c1f1fb390db7db1_S7,2023-06-06 13:59:00,2222.99,2064.0
76,5,5,20230601,2c97e623547bf7b9_S1,2023-06-01 08:22:00,1643.72,
76,2,8,20230602,2c97e623547bf7b9_S2,2023-06-02 23:42:00,1059.78,2360.0
76,5,5,20230603,2c97e623547bf7b9_S3,2023-06-03 00:21:00,1643.72,39.0
76,15,6,20230603,2c97e623547bf7b9_S4,2023-06-03 09:08:00,717.14,527.0
76,10,8,20230606,2c97e623547bf7b9_S5,2023-06-06 03:51:00,1727.715,4003.0
76,22,1,20230606,2c97e623547bf7b9_S6,2023-06-06 06:33:00,1614.1,162.0
76,3,5,20230606,2c97e623547bf7b9_S7,2023-06-06 08:21:00,1643.72,108.0
77,5,7,20230602,2d8755753f5896d9_S1,2023-06-02 19:55:00,2546.22,
77,11,7,20230605,2d8755753f5896d9_S2,2023-06-05 16:34:00,1740.79,4119.0
77,13,6,20230606,2d8755753f5896d9_S3,2023-06-06 17:13:00,1769.27,1479.0
78,25,2,20230601,2ddaaaef3fb94a11_S1,2023-06-01 10:04:00,1708.83,
78,13,4,20230601,2ddaaaef3fb94a11_S2,2023-06-01 19:22:00,2743.59,558.0
78,5,1,20230602,2ddaaaef3fb94a11_S3,2023-06-02 14:24:00,2324.55,1142.0
78,28,1,20230603,2ddaaaef3fb94a11_S4,2023-06-03 07:32:00,1771.295,1028.0
78,12,2,20230606,2ddaaaef3fb94a11_S5,2023-06-06 04:15:00,867.43,4123.0
79,16,1,20230602,3012f88193913c83_S1,2023-06-02 03:56:00,1771.295,
79,5,8,20230603,3012f88193913c83_S2,2023-06-03 06:22:00,1727.715,1586.0
79,17,3,20230604,3012f88193913c83_S3,2023-06-04 11:29:00,818.52,1747.0
79,19,3,20230606,3012f88193913c83_S4,2023-06-06 02:08:00,1731.68,2319.0
79,6,3,20230606,3012f88193913c83_S5,2023-06-06 08:03:00,1876.33,355.0
80,2,7,20230602,302d2f2c2c28e7b5_S1,2023-06-02 17:29:00,1709.63,
80,5,6,20230604,302d2f2c2c28e7b5_S2,2023-06-04 17:31:00,1664.01,2882.0
81,17,5,20230602,305e50e6c406a051_S1,2023-06-02 12:26:00,1643.72,
81,28,6,20230605,305e50e6c406a051_S2,2023-06-05 21:36:00,1984.38,4870.0
82,27,1,20230602,30a17d63ae34c250_S1,2023-06-02 21:35:00,1771.295,
82,10,7,20230603,30a17d63ae34c250_S2,2023-06-03 16:48:00,1681.26,1153.0
82,1,8,20230603,30a17d63ae34c250_S3,2023-06-03 22:30:00,1761.35,342.0
82,1,5,20230606,30a17d63ae34c250_S4,2023-06-06 02:39:00,2050.83,3129.0
83,8,4,20230604,30ce499369915932_S1,2023-06-04 19:02:00,1316.68,
83,15,4,20230604,30ce499369915932_S2,2023-06-04 20:02:00,1316.68,60.0
83,24,8,20230606,30ce499369915932_S3,2023-06-06 02:18:00,1727.715,1816.0
84,23,2,20230601,3105e9889ef18ad3_S1,2023-06-01 09:00:00,1686.795,
84,2,6,20230601,3105e9889ef18ad3_S2,2023-06-01 18:43:00,1664.01,583.0
84,17,2,20230602,3105e9889ef18ad3_S3,2023-06-02 03:54:00,2561.65,551.0
84,26,2,20230603,3105e9889ef18ad3_S4,2023-06-03 21:26:00,1686.795,2492.0
84,30,6,20230604,3105e9889ef18ad3_S5,2023-06-04 00:39:00,1664.01,193.0
84,27,1,20230604,3105e9889ef18ad3_S6,2023-06-04 02:50:00,223.63,131.0
84,27,8,20230604,3105e9889ef18ad3_S7,2023-06-04 21:09:00,329.59,1099.0
84,5,1,20230605,3105e9889ef18ad3_S8,2023-06-05 05:57:00,100.19,528.0
84,20,6,20230605,3105e9889ef18ad3_S9,2023-06-05 13:44:00,1664.01,467.0
84,25,4,20230605,3105e9889ef18ad3_S10,2023-06-05 17:55:00,1316.68,251.0
85,20,8,20230603,31463207523f9897_S1,2023-06-03 16:38:00,823.64,
85,7,2,20230605,31463207523f9897_S2,2023-06-05 10:09:00,2509.06,2491.0
85,20,2,20230606,31463207523f9897_S3,2023-06-06 17:55:00,1446.76,1906.0
86,9,6,20230601,3147f0d803e80140_S1,2023-06-01 12:18:00,2164.56,
86,2,1,20230602,3147f0d803e80140_S2,2023-06-02 14:57:00,1771.295,1599.0
86,10,2,20230602,3147f0d803e80140_S3,2023-06-02 17:38:00,1686.795,161.0
86,20,8,20230603,3147f0d803e80140_S4,2023-06-03 06:40:00,1727.715,782.0
86,6,5,20230603,3147f0d803e80140_S5,2023-06-03 14:14:00,1643.72,454.0
86,15,4,20230604,3147f0d803e80140_S6,2023-06-04 01:12:00,1316.68,658.0
86,26,6,20230605,3147f0d803e80140_S7,2023-06-05 15:12:00,1664.01,2280.0
87,2,6,20230601,31994fd142cb9d19_S1,2023-06-01 19:50:00,1664.01,
87,7,4,20230603,31994fd142cb9d19_S2,2023-06-03 09:45:00,1879.28,2275.0
87,18,4,20230604,31994fd142cb9d19_S3,2023-06-04 13:10:00,1703.63,1645.0
87,4,2,20230604,31994fd142cb9d19_S4,2023-06-04 23:15:00,1686.795,605.0
87,24,2,20230606,31994fd142cb9d19_S5,2023-06-06 08:24:00,1686.795,1989.0
88,25,4,20230601,32b778898021a665_S1,2023-06-01 11:46:00,858.42,
88,26,8,20230602,32b778898021a665_S2,2023-06-02 14:59:00,2094.06,1633.0
88,12,1,20230603,32b778898021a665_S3,2023-06-03 05:02:00,1771.295,843.0
88,17,1,20230606,32b778898021a665_S4,2023-06-06 09:45:00,1771.295,4603.0
88,13,3,20230606,32b778898021a665_S5,2023-06-06 14:22:00,969.95,277.0
89,27,6,20230601,335cd9a1dde8a20b_S1,2023-06-01 12:33:00,1801.37,
89,15,1,20230602,335cd9a1dde8a20b_S2,2023-06-02 03:42:00,1051.67,909.0
89,2,6,20230602,335cd9a1dde8a20b_S3,2023-06-02 12:59:00,1820.64,557.0
89,13,1,20230605,335cd9a1dde8a20b_S4,2023-06-05 21:14:00,716.61,4815.0
89,21,7,20230606,335cd9a1dde8a20b_S5,2023-06-06 17:18:00,2245.7,1204.0
90,17,2,20230603,343ab98afa739870_S1,2023-06-03 06:33:00,1686.795,
90,17,3,20230603,343ab98afa739870_S2,2023-06-03 20:57:00,1467.93,864.0
90,29,4,20230604,343ab98afa739870_S3,2023-06-04 00:32:00,1611.91,215.0
90,28,4,20230605,343ab98afa739870_S4,2023-06-05 17:33:00,2054.28,2461.0
90,17,3,20230605,343ab98afa739870_S5,2023-06-05 18:58:00,998.96,85.0
90,1,5,20230606,343ab98afa739870_S6,2023-06-06 01:21:00,200.12,383.0
91,23,6,20230604,35bd932450f7e20a_S1,2023-06-04 02:11:00,263.81,
91,8,2,20230605,35bd932450f7e20a_S2,2023-06-05 05:01:00,1686.795,1610.0
91,28,2,20230606,35bd932450f7e20a_S3,2023-06-06 17:46:00,125.36,2205.0
92,26,8,20230604,36d44fedf5b5dc9d_S1,2023-06-04 06:23:00,1241.08,
92,10,7,20230604,36d44fedf5b5dc9d_S2,2023-06-04 09:17:00,1681.26,174.0
92,15,3,20230604,36d44fedf5b5dc9d_S3,2023-06-04 11:31:00,1826.97,134.0
92,9,6,20230606,36d44fedf5b5dc9d_S4,2023-06-06 05:11:00,330.5,2500.0
92,27,5,20230606,36d44fedf5b5dc9d_S5,2023-06-06 05:49:00,1643.72,38.0
93,4,6,20230602,37c257bc3ddc50f4_S1,2023-06-02 15:40:00,1814.3,
93,25,8,20230603,37c257bc3ddc50f4_S2,2023-06-03 01:15:00,1727.715,575.0
93,2,8,20230603,37c257bc3ddc50f4_S3,2023-06-03 10:40:00,1727.715,565.0
93,9,4,20230603,37c257bc3ddc50f4_S4,2023-06-03 20:32:00,1316.68,592.0
93,10,1,20230605,37c257bc3ddc50f4_S5,2023-06-05 00:52:00,1075.83,1700.0
94,4,8,20230602,384121c7d9032a33_S1,2023-06-02 12:58:00,684.69,
94,5,1,20230604,384121c7d9032a33_S2,2023-06-04 01:38:00,1004.24,2200.0
94,14,1,20230605,384121c7d9032a33_S3,2023-06-05 08:55:00,1771.295,1877.0
95,9,3,20230602,387f690c06b87eed_S1,2023-06-02 08:36:00,1462.735,
95,28,3,20230602,387f690c06b87eed_S2,2023-06-02 22:18:00,1462.735,822.0
95,14,3,20230603,387f690c06b87eed_S3,2023-06-03 04:36:00,1882.13,378.0
95,2,6,20230603,387f690c06b87eed_S4,2023-06-03 22:00:00,2346.95,1044.0
95,26,4,20230605,387f690c06b87eed_S5,2023-06-05 05:27:00,2552.03,1887.0
95,7,3,20230605,387f690c06b87eed_S6,2023-06-05 19:51:00,2716.87,864.0
95,1,6,20230606,387f690c06b87eed_S7,2023-06-06 15:05:00,605.13,1154.0
96,28,6,20230601,395df8cd6f45bc73_S1,2023-06-01 09:08:00,1664.01,
96,22,2,20230603,395df8cd6f45bc73_S2,2023-06-03 03:19:00,1686.795,2531.0
96,25,5,20230605,395df8cd6f45bc73_S3,2023-06-05 23:36:00,1643.72,4097.0
96,16,3,20230606,395df8cd6f45bc73_S4,2023-06-06 00:51:00,2997.38,75.0
97,7,1,20230602,3a0a0262fffc9cfd_S1,2023-06-02 20:48:00,1771.295,
97,12,7,20230603,3a0a0262fffc9cfd_S2,2023-06-03 02:59:00,1681.26,371.0
97,13,4,20230603,3a0a0262fffc9cfd_S3,2023-06-03 15:43:00,1316.68,764.0
97,18,6,20230603,3a0a0262fffc9cfd_S4,2023-06-03 18:41:00,946.23,178.0
97,15,1,20230604,3a0a0262fffc9cfd_S5,2023-06-04 18:07:00,2389.34,1406.0
97,30,4,20230605,3a0a0262fffc9cfd_S6,2023-06-05 09:53:00,2123.55,946.0
97,19,6,20230605,3a0a0262fffc9cfd_S7,2023-06-05 20:25:00,1664.01,632.0
98,3,2,20230602,3a8675f33892f399_S1,2023-06-02 12:44:00,588.95,
98,2,1,20230603,3a8675f33892f399_S2,2023-06-03 00:53:00,1771.295,729.0
98,30,8,20230605,3a8675f33892f399_S3,2023-06-05 11:09:00,1727.715,3496.0
99,24,7,20230601,3aaf1c7f7613f1f7_S1,2023-06-01 11:47:00,1693.49,
99,5,4,20230603,3aaf1c7f7613f1f7_S2,2023-06-03 11:22:00,363.1,2855.0
99,29,2,20230603,3aaf1c7f7613f1f7_S3,2023-06-03 21:29:00,1891.32,607.0
99,30,3,20230605,3aaf1c7f7613f1f7_S4,2023-06-05 12:40:00,1462.735,2351.0
100,2,3,20230601,3b8584e34ecfed9b_S1,2023-06-01 15:44:00,711.38,
100,1,6,20230601,3b8584e34ecfed9b_S2,2023-06-01 22:41:00,2132.21,417.0
100,11,5,20230602,3b8584e34ecfed9b_S3,2023-06-02 14:06:00,1591.4,925.0
100,9,6,20230603,3b8584e34ecfed9b_S4,2023-06-03 09:37:00,1664.01,1171.0
100,14,8,20230603,3b8584e34ecfed9b_S5,2023-06-03 18:11:00,695.42,514.0
100,19,7,20230604,3b8584e34ecfed9b_S6,2023-06-04 10:42:00,1681.26,991.0
100,3,3,20230605,3b8584e34ecfed9b_S7,2023-06-05 12:50:00,1462.735,1568.0
101,18,7,20230603,3bf47f93d96a6113_S1,2023-06-03 11:13:00,1094.66,
101,17,8,20230605,3bf47f93d96a6113_S2,2023-06-05 07:27:00,1727.715,2654.0
102,18,5,20230602,3d1c62f22a6466b4_S1,2023-06-02 02:42:00,1643.72,
102,19,5,20230602,3d1c62f22a6466b4_S2,2023-06-02 18:17:00,2796.63,935.0
102,20,7,20230603,3d1c62f22a6466b4_S3,2023-06-03 06:47:00,294.34,750.0
102,16,4,20230603,3d1c62f22a6466b4_S4,2023-06-03 16:20:00,1316.68,573.0
102,6,8,20230604,3d1c62f22a6466b4_S5,2023-06-04 18:26:00,2093.4,1566.0
102,29,8,20230605,3d1c62f22a6466b4_S6,2023-06-05 17:47:00,1727.715,1401.0
102,18,1,20230605,3d1c62f22a6466b4_S7,2023-06-05 23:41:00,1771.295,354.0
103,29,4,20230602,3da5e65f41190e7e_S1,2023-06-02 17:22:00,1316.68,
103,20,6,20230606,3da5e65f41190e7e_S2,2023-06-06 18:55:00,2085.12,5853.0
104,22,2,20230602,3e99138c676b73e0_S1,2023-06-02 11:22:00,1686.795,
104,12,3,20230605,3e99138c676b73e0_S2,2023-06-05 06:19:00,1519.71,4017.0
104,8,6,20230606,3e99138c676b73e0_S3,2023-06-06 05:05:00,2771.24,1366.0
104,20,6,20230606,3e99138c676b73e0_S4,2023-06-06 07:05:00,1202.3,120.0
104,20,1,20230606,3e99138c676b73e0_S5,2023-06-06 08:54:00,402.91,109.0
104,6,6,20230606,3e99138c676b73e0_S6,2023-06-06 11:08:00,2994.65,134.0
105,11,1,20230601,3f5a2d21f472d1f3_S1,2023-06-01 12:41:00,1771.295,
105,16,8,20230601,3f5a2d21f472d1f3_S2,2023-06-01 16:17:00,1727.715,216.0
105,3,5,20230601,3f5a2d21f472d1f3_S3,2023-06-01 22:34:00,2751.5,377.0
105,13,5,20230602,3f5a2d21f472d1f3_S4,2023-06-02 04:34:00,1643.72,360.0
105,17,8,20230602,3f5a2d21f472d1f3_S5,2023-06-02 21:21:00,2082.56,1007.0
105,7,6,20230603,3f5a2d21f472d1f3_S6,2023-06-03 17:25:00,2905.83,1204.0
105,6,3,20230603,3f5a2d21f472d1f3_S7,2023-06-03 22:06:00,1606.73,281.0
105,16,5,20230606,3f5a2d21f472d1f3_S8,2023-06-06 02:07:00,1079.08,3121.0
106,26,5,20230601,3ff2a278b60e6e3d_S1,2023-06-01 22:53:00,1328.55,
106,27,3,20230602,3ff2a278b60e6e3d_S2,2023-06-02 02:03:00,142.36,190.0
106,27,7,20230602,3ff2a278b60e6e3d_S3,2023-06-02 07:51:00,152.8,348.0
106,18,4,20230602,3ff2a278b60e6e3d_S4,2023-06-02 15:10:00,1316.68,439.0
106,28,1,20230602,3ff2a278b60e6e3d_S5,2023-06-02 17:59:00,792.66,169.0
107,28,8,20230602,4000894d1115feb4_S1,2023-06-02 10:16:00,1727.715,
107,21,4,20230602,4000894d1115feb4_S2,2023-06-02 21:20:00,1316.68,664.0
107,23,4,20230603,4000894d1115feb4_S3,2023-06-03 00:46:00,1316.68,206.0
107,15,2,20230604,4000894d1115feb4_S4,2023-06-04 16:38:00,2928.35,2392.0
107,22,3,20230605,4000894d1115feb4_S5,2023-06-05 02:13:00,1462.735,575.0
107,19,4,20230605,4000894d1115feb4_S6,2023-06-05 10:15:00,731.97,482.0
108,24,7,20230604,406848c61a328d82_S1,2023-06-04 04:36:00,1113.29,
108,4,1,20230604,406848c61a328d82_S2,2023-06-04 19:02:00,1771.295,866.0
108,17,7,20230604,406848c61a328d82_S3,2023-06-04 23:33:00,1681.26,271.0
109,27,3,20230601,40e09f0adc557195_S1,2023-06-01 08:33:00,1462.735,
109,17,7,20230602,40e09f0adc557195_S2,2023-06-02 21:58:00,1681.26,2245.0
109,5,4,20230606,40e09f0adc557195_S3,2023-06-06 04:43:00,1316.68,4725.0
110,17,4,20230604,42c44862f31c8d09_S1,2023-06-04 17:15:00,2923.68,
110,27,8,20230605,42c44862f31c8d09_S2,2023-06-05 06:13:00,2488.27,778.0
110,1,2,20230605,42c44862f31c8d09_S3,2023-06-05 20:47:00,345.62,874.0
110,22,6,20230606,42c44862f31c8d09_S4,2023-06-06 03:10:00,256.78,383.0
110,3,5,20230606,42c44862f31c8d09_S5,2023-06-06 06:46:00,1643.72,216.0
111,27,8,20230601,439256ad1d549ead_S1,2023-06-01 12:47:00,2427.35,
111,15,8,20230601,439256ad1d549ead_S2,2023-06-01 20:22:00,984.18,455.0
111,19,2,20230606,439256ad1d549ead_S3,2023-06-06 07:18:00,1139.19,6416.0
111,22,3,20230606,439256ad1d549ead_S4,2023-06-06 13:31:00,1462.735,373.0
112,9,2,20230601,43cb71001c80e2d9_S1,2023-06-01 17:06:00,1686.795,
112,25,8,20230601,43cb71001c80e2d9_S2,2023-06-01 20:46:00,2356.49,220.0
112,5,5,20230604,43cb71001c80e2d9_S3,2023-06-04 04:35:00,1808.91,3349.0
112,9,4,20230604,43cb71001c80e2d9_S4,2023-06-04 08:51:00,1316.68,256.0
112,30,2,20230604,43cb71001c80e2d9_S5,2023-06-04 12:20:00,1162.42,209.0
112,7,2,20230604,43cb71001c80e2d9_S6,2023-06-04 17:10:00,2749.51,290.0
112,27,6,20230605,43cb71001c80e2d9_S7,2023-06-05 08:35:00,2208.1,925.0
112,3,3,20230605,43cb71001c80e2d9_S8,2023-06-05 17:41:00,421.58,546.0
112,24,1,20230605,43cb71001c80e2d9_S8,2023-06-05 18:05:00,1507.99,24.0
112,1,5,20230606,43cb71001c80e2d9_S9,2023-06-06 03:45:00,1643.72,580.0
112,10,6,20230606,43cb71001c80e2d9_S10,2023-06-06 13:54:00,1664.01,609.0
113,10,4,20230604,43d736253ac1a69a_S1,2023-06-04 14:56:00,2170.79,
113,19,5,20230605,43d736253ac1a69a_S2,2023-06-05 13:22:00,1643.72,1346.0
113,21,6,20230605,43d736253ac1a69a_S3,2023-06-05 14:10:00,1664.01,48.0
113,25,1,20230606,43d736253ac1a69a_S4,2023-06-06 02:06:00,1771.295,716.0
114,18,5,20230602,4417b037ed3cd389_S1,2023-06-02 06:09:00,949.57,
114,21,2,20230602,4417b037ed3cd389_S2,2023-06-02 20:37:00,1686.795,868.0
114,21,6,20230604,4417b037ed3cd389_S3,2023-06-04 18:38:00,2630.74,2761.0
114,4,2,20230605,4417b037ed3cd389_S4,2023-06-05 02:29:00,1686.795,471.0
114,27,2,20230606,4417b037ed3cd389_S5,2023-06-06 09:33:00,1223.77,1864.0
115,4,6,20230602,47d20d846a803ba7_S1,2023-06-02 01:27:00,1664.01,
115,4,7,20230604,47d20d846a803ba7_S2,2023-06-04 07:09:00,1681.26,3222.0
116,6,4,20230602,4ab1a0c14e0237a4_S1,2023-06-02 15:23:00,1316.68,
116,15,5,20230603,4ab1a0c14e0237a4_S2,2023-06-03 14:00:00,1643.72,1357.0
116,26,4,20230604,4ab1a0c14e0237a4_S3,2023-06-04 14:23:00,1316.68,1463.0
116,4,6,20230604,4ab1a0c14e0237a4_S4,2023-06-04 20:59:00,1742.9,396.0
116,16,3,20230605,4ab1a0c14e0237a4_S5,2023-06-05 19:47:00,1462.735,1368.0
116,24,3,20230606,4ab1a0c14e0237a4_S6,2023-06-06 08:58:00,1462.735,791.0
117,14,2,20230601,4b0cfb732d282470_S1,2023-06-01 11:16:00,2246.64,
117,8,3,20230602,4b0cfb732d282470_S2,2023-06-02 05:32:00,1462.735,1096.0
117,24,2,20230603,4b0cfb732d282470_S3,2023-06-03 00:09:00,939.67,1117.0
117,18,8,20230603,4b0cfb732d282470_S4,2023-06-03 12:30:00,2199.55,741.0
117,13,5,20230605,4b0cfb732d282470_S5,2023-06-05 00:47:00,2711.43,2177.0
117,28,7,20230606,4b0cfb732d282470_S6,2023-06-06 09:36:00,1681.26,1969.0
118,13,1,20230602,4b3a61ce73a8659b_S1,2023-06-02 20:38:00,1771.295,
118,28,8,20230604,4b3a61ce73a8659b_S2,2023-06-04 07:35:00,1727.715,2097.0
