session_id,user_key,date_key,session_start,session_end,session_duration_minutes,event_count,unique_products,session_revenue
1bf8aa9944b0cc89_S2,46,20230602,2023-06-02 02:17:00,2023-06-02 02:17:00,0.0,1,1,1462.735
1bf8aa9944b0cc89_S3,46,20230602,2023-06-02 03:02:00,2023-06-02 03:02:00,0.0,1,1,2706.02
1bf8aa9944b0cc89_S4,46,20230602,2023-06-02 19:58:00,2023-06-02 19:58:00,0.0,1,1,1462.735
1bf8aa9944b0cc89_S5,46,20230605,2023-06-05 16:45:00,2023-06-05 16:45:00,0.0,1,1,1643.72
1bf8aa9944b0cc89_S6,46,20230606,2023-06-06 11:30:00,2023-06-06 11:30:00,0.0,1,1,980.23
1ca359922db03ead_S1,47,20230602,2023-06-02 12:08:00,2023-06-02 12:08:00,0.0,1,1,1771.295
1ca359922db03ead_S2,47,20230603,2023-06-03 08:41:00,2023-06-03 08:41:00,0.0,1,1,1664.01
1ca359922db03ead_S3,47,20230603,2023-06-03 15:44:00,2023-06-03 15:46:00,2.0,2,2,3415.0150000000003
1ca359922db03ead_S4,47,20230603,2023-06-03 23:04:00,2023-06-03 23:04:00,0.0,1,1,1681.26
1e61421de7871bdb_S1,48,20230601,2023-06-01 13:28:00,2023-06-01 13:28:00,0.0,1,1,833.02
1e61421de7871bdb_S2,48,20230601,2023-06-01 23:30:00,2023-06-01 23:30:00,0.0,1,1,1834.59
1e61421de7871bdb_S3,48,20230602,2023-06-02 18:43:00,2023-06-02 18:43:00,0.0,1,1,1462.735
1e61421de7871bdb_S4,48,20230603,2023-06-03 00:10:00,2023-06-03 00:10:00,0.0,1,1,1664.01
1e61421de7871bdb_S5,48,20230603,2023-06-03 22:44:00,2023-06-03 22:44:00,0.0,1,1,1316.68
1e61421de7871bdb_S6,48,20230605,2023-06-05 05:32:00,2023-06-05 05:32:00,0.0,1,1,1462.735
1e61421de7871bdb_S7,48,20230605,2023-06-05 15:46:00,2023-06-05 15:46:00,0.0,1,1,1643.72
1eca661c6cde4105_S1,49,20230602,2023-06-02 12:11:00,2023-06-02 12:11:00,0.0,1,1,1681.26
1eca661c6cde4105_S2,49,20230602,2023-06-02 12:51:00,2023-06-02 12:51:00,0.0,1,1,597.66
1eca661c6cde4105_S3,49,20230606,2023-06-06 00:18:00,2023-06-06 00:18:00,0.0,1,1,1507.5
1eca661c6cde4105_S4,49,20230606,2023-06-06 05:05:00,2023-06-06 05:05:00,0.0,1,1,668.94
1eca661c6cde4105_S5,49,20230606,2023-06-06 11:09:00,2023-06-06 11:09:00,0.0,1,1,1664.01
1eca661c6cde4105_S6,49,20230606,2023-06-06 15:36:00,2023-06-06 15:36:00,0.0,1,1,1143.78
1f333bdeddace504_S1,50,20230602,2023-06-02 00:41:00,2023-06-02 00:41:00,0.0,1,1,918.25
1f333bdeddace504_S2,50,20230602,2023-06-02 08:13:00,2023-06-02 08:13:00,0.0,1,1,2364.53
1f333bdeddace504_S3,50,20230603,2023-06-03 03:13:00,2023-06-03 03:13:00,0.0,1,1,1643.72
1f333bdeddace504_S4,50,20230603,2023-06-03 07:35:00,2023-06-03 07:35:00,0.0,1,1,1316.68
1f333bdeddace504_S5,50,20230604,2023-06-04 13:36:00,2023-06-04 13:36:00,0.0,1,1,1643.72
1f333bdeddace504_S6,50,20230605,2023-06-05 05:49:00,2023-06-05 05:49:00,0.0,1,1,2926.69
1f333bdeddace504_S7,50,20230605,2023-06-05 22:45:00,2023-06-05 22:45:00,0.0,1,1,1681.26
1f33ab9a98fac38f_S1,51,20230603,2023-06-03 15:32:00,2023-06-03 15:32:00,0.0,1,1,1681.26
1f33ab9a98fac38f_S2,51,20230603,2023-06-03 18:23:00,2023-06-03 18:23:00,0.0,1,1,1771.295
1f33ab9a98fac38f_S3,51,20230604,2023-06-04 08:00:00,2023-06-04 08:00:00,0.0,1,1,1771.295
1f33ab9a98fac38f_S4,51,20230605,2023-06-05 04:01:00,2023-06-05 04:01:00,0.0,1,1,1686.795
1f33ab9a98fac38f_S5,51,20230605,2023-06-05 09:48:00,2023-06-05 09:48:00,0.0,1,1,1207.09
1f33ab9a98fac38f_S6,51,20230606,2023-06-06 04:43:00,2023-06-06 04:43:00,0.0,1,1,1855.06
1fb213cd384f6729_S1,52,20230602,2023-06-02 13:45:00,2023-06-02 13:45:00,0.0,1,1,2545.69
1fb213cd384f6729_S10,52,20230606,2023-06-06 16:51:00,2023-06-06 16:51:00,0.0,1,1,1462.735
1fb213cd384f6729_S2,52,20230602,2023-06-02 18:00:00,2023-06-02 18:00:00,0.0,1,1,1177.03
1fb213cd384f6729_S3,52,20230602,2023-06-02 22:57:00,2023-06-02 22:57:00,0.0,1,1,1727.715
1fb213cd384f6729_S4,52,20230603,2023-06-03 11:31:00,2023-06-03 11:31:00,0.0,1,1,1771.295
1fb213cd384f6729_S5,52,20230604,2023-06-04 09:06:00,2023-06-04 09:06:00,0.0,1,1,1643.72
1fb213cd384f6729_S6,52,20230604,2023-06-04 16:11:00,2023-06-04 16:11:00,0.0,1,1,2433.51
1fb213cd384f6729_S7,52,20230605,2023-06-05 06:13:00,2023-06-05 06:13:00,0.0,1,1,2706.11
1fb213cd384f6729_S8,52,20230606,2023-06-06 04:46:00,2023-06-06 04:46:00,0.0,1,1,1462.735
1fb213cd384f6729_S9,52,20230606,2023-06-06 14:20:00,2023-06-06 14:20:00,0.0,1,1,1727.715
204a336eee9c4144_S1,53,20230601,2023-06-01 14:56:00,2023-06-01 14:56:00,0.0,1,1,2994.64
204a336eee9c4144_S2,53,20230603,2023-06-03 14:37:00,2023-06-03 14:37:00,0.0,1,1,1316.68
204a336eee9c4144_S3,53,20230603,2023-06-03 16:01:00,2023-06-03 16:01:00,0.0,1,1,1698.57
204a336eee9c4144_S4,53,20230603,2023-06-03 21:57:00,2023-06-03 21:57:00,0.0,1,1,2787.43
204a336eee9c4144_S5,53,20230604,2023-06-04 05:01:00,2023-06-04 05:01:00,0.0,1,1,1681.26
204a336eee9c4144_S6,53,20230604,2023-06-04 12:45:00,2023-06-04 12:45:00,0.0,1,1,1664.01
204a336eee9c4144_S7,53,20230604,2023-06-04 16:09:00,2023-06-04 16:09:00,0.0,1,1,1681.26
204a336eee9c4144_S8,53,20230606,2023-06-06 10:33:00,2023-06-06 10:33:00,0.0,1,1,1681.26
204a336eee9c4144_S9,53,20230606,2023-06-06 13:54:00,2023-06-06 13:54:00,0.0,1,1,477.67
20c097ff4ce8c0e6_S1,54,20230603,2023-06-03 15:47:00,2023-06-03 15:47:00,0.0,1,1,251.52
20c097ff4ce8c0e6_S2,54,20230604,2023-06-04 18:10:00,2023-06-04 18:10:00,0.0,1,1,1771.295
20c097ff4ce8c0e6_S3,54,20230605,2023-06-05 21:06:00,2023-06-05 21:06:00,0.0,1,1,1077.87
21032b5456410749_S1,55,20230602,2023-06-02 19:05:00,2023-06-02 19:05:00,0.0,1,1,1686.795
21032b5456410749_S2,55,20230602,2023-06-02 20:34:00,2023-06-02 20:34:00,0.0,1,1,1686.795
21032b5456410749_S3,55,20230603,2023-06-03 07:55:00,2023-06-03 07:55:00,0.0,1,1,2773.79
21032b5456410749_S4,55,20230603,2023-06-03 19:35:00,2023-06-03 19:35:00,0.0,1,1,2390.05
21032b5456410749_S5,55,20230603,2023-06-03 20:07:00,2023-06-03 20:07:00,0.0,1,1,1316.68
21032b5456410749_S6,55,20230604,2023-06-04 16:43:00,2023-06-04 16:43:00,0.0,1,1,1816.67
21032b5456410749_S7,55,20230606,2023-06-06 18:01:00,2023-06-06 18:01:00,0.0,1,1,1462.735
216239dc990cf51a_S1,56,20230602,2023-06-02 22:00:00,2023-06-02 22:00:00,0.0,1,1,1637.07
216239dc990cf51a_S2,56,20230603,2023-06-03 05:56:00,2023-06-03 05:56:00,0.0,1,1,1686.795
216239dc990cf51a_S3,56,20230604,2023-06-04 10:00:00,2023-06-04 10:00:00,0.0,1,1,2959.58
216239dc990cf51a_S4,56,20230605,2023-06-05 06:44:00,2023-06-05 06:44:00,0.0,1,1,1681.26
216239dc990cf51a_S5,56,20230606,2023-06-06 05:24:00,2023-06-06 05:24:00,0.0,1,1,1462.735
216239dc990cf51a_S6,56,20230606,2023-06-06 14:20:00,2023-06-06 14:20:00,0.0,1,1,1686.795
216239dc990cf51a_S7,56,20230606,2023-06-06 19:33:00,2023-06-06 19:33:00,0.0,1,1,2271.79
22af81109f674dc8_S1,57,20230604,2023-06-04 19:08:00,2023-06-04 19:08:00,0.0,1,1,1643.72
22af81109f674dc8_S2,57,20230605,2023-06-05 21:21:00,2023-06-05 21:21:00,0.0,1,1,1643.72
22af81109f674dc8_S3,57,20230606,2023-06-06 07:53:00,2023-06-06 07:53:00,0.0,1,1,2727.75
23693474618a09ae_S1,58,20230602,2023-06-02 20:40:00,2023-06-02 20:40:00,0.0,1,1,1686.795
23693474618a09ae_S2,58,20230603,2023-06-03 13:13:00,2023-06-03 13:13:00,0.0,1,1,1771.295
23693474618a09ae_S3,58,20230604,2023-06-04 06:32:00,2023-06-04 06:32:00,0.0,1,1,528.55
23693474618a09ae_S4,58,20230605,2023-06-05 18:48:00,2023-06-05 18:48:00,0.0,1,1,1727.715
23d439597fe147c3_S1,59,20230603,2023-06-03 16:55:00,2023-06-03 16:55:00,0.0,1,1,1727.715
23d439597fe147c3_S2,59,20230605,2023-06-05 01:14:00,2023-06-05 01:14:00,0.0,1,1,1613.16
23f9574a126116ca_S1,60,20230601,2023-06-01 12:50:00,2023-06-01 12:50:00,0.0,1,1,1727.715
23f9574a126116ca_S2,60,20230602,2023-06-02 00:20:00,2023-06-02 00:20:00,0.0,1,1,1727.715
23f9574a126116ca_S3,60,20230606,2023-06-06 17:19:00,2023-06-06 17:19:00,0.0,1,1,339.09
2408278a05de60c6_S1,61,20230601,2023-06-01 11:37:00,2023-06-01 11:37:00,0.0,1,1,1522.36
2408278a05de60c6_S2,61,20230601,2023-06-01 16:39:00,2023-06-01 16:39:00,0.0,1,1,1316.68
2408278a05de60c6_S3,61,20230602,2023-06-02 18:25:00,2023-06-02 18:25:00,0.0,1,1,1323.72
2408278a05de60c6_S4,61,20230603,2023-06-03 20:13:00,2023-06-03 20:43:00,30.0,2,2,2345.6400000000003
2408278a05de60c6_S5,61,20230605,2023-06-05 16:14:00,2023-06-05 16:14:00,0.0,1,1,1681.26
2581b9c43de5fa68_S1,62,20230601,2023-06-01 18:43:00,2023-06-01 18:43:00,0.0,1,1,581.28
2581b9c43de5fa68_S2,62,20230603,2023-06-03 22:46:00,2023-06-03 22:46:00,0.0,1,1,669.72
2581b9c43de5fa68_S3,62,20230604,2023-06-04 07:54:00,2023-06-04 07:54:00,0.0,1,1,1681.26
2581b9c43de5fa68_S4,62,20230604,2023-06-04 09:21:00,2023-06-04 09:21:00,0.0,1,1,1462.735
2581b9c43de5fa68_S5,62,20230605,2023-06-05 10:50:00,2023-06-05 10:50:00,0.0,1,1,402.4
263c8e9c64e3ea9b_S1,63,20230601,2023-06-01 15:41:00,2023-06-01 15:41:00,0.0,1,1,1759.62
263c8e9c64e3ea9b_S2,63,20230603,2023-06-03 01:54:00,2023-06-03 01:54:00,0.0,1,1,2772.4
263c8e9c64e3ea9b_S3,63,20230603,2023-06-03 22:25:00,2023-06-03 22:25:00,0.0,1,1,1462.735
263c8e9c64e3ea9b_S4,63,20230605,2023-06-05 05:27:00,2023-06-05 05:27:00,0.0,1,1,1771.295
263c8e9c64e3ea9b_S5,63,20230605,2023-06-05 09:34:00,2023-06-05 09:34:00,0.0,1,1,1686.795
263c8e9c64e3ea9b_S6,63,20230605,2023-06-05 17:05:00,2023-06-05 17:05:00,0.0,1,1,1462.735
263c8e9c64e3ea9b_S7,63,20230606,2023-06-06 14:20:00,2023-06-06 14:20:00,0.0,1,1,1686.795
27c5538a4ec91596_S1,64,20230603,2023-06-03 22:28:00,2023-06-03 22:28:00,0.0,1,1,2874.62
27c5538a4ec91596_S2,64,20230604,2023-06-04 05:41:00,2023-06-04 05:41:00,0.0,1,1,1859.75
27c5538a4ec91596_S3,64,20230604,2023-06-04 09:45:00,2023-06-04 09:45:00,0.0,1,1,2852.8
27c5538a4ec91596_S4,64,20230605,2023-06-05 22:38:00,2023-06-05 22:38:00,0.0,1,1,1771.295
27c5538a4ec91596_S5,64,20230605,2023-06-05 23:29:00,2023-06-05 23:29:00,0.0,1,1,110.74
27c5f551612b3b12_S1,65,20230601,2023-06-01 14:46:00,2023-06-01 14:46:00,0.0,1,1,1771.295
27c5f551612b3b12_S2,65,20230601,2023-06-01 21:00:00,2023-06-01 21:00:00,0.0,1,1,1316.68
27c5f551612b3b12_S3,65,20230605,2023-06-05 13:12:00,2023-06-05 13:12:00,0.0,1,1,1462.735
2868d8f5577e2a4b_S1,66,20230604,2023-06-04 16:25:00,2023-06-04 16:25:00,0.0,1,1,1462.735
28998d1cc0130f5c_S1,67,20230601,2023-06-01 12:15:00,2023-06-01 12:15:00,0.0,1,1,1513.26
28998d1cc0130f5c_S2,67,20230601,2023-06-01 20:17:00,2023-06-01 20:17:00,0.0,1,1,1287.35
28998d1cc0130f5c_S3,67,20230602,2023-06-02 06:29:00,2023-06-02 06:29:00,0.0,1,1,1771.295
28998d1cc0130f5c_S4,67,20230603,2023-06-03 00:10:00,2023-06-03 00:10:00,0.0,1,1,1462.735
28998d1cc0130f5c_S5,67,20230604,2023-06-04 18:53:00,2023-06-04 18:53:00,0.0,1,1,1727.715
28998d1cc0130f5c_S6,67,20230606,2023-06-06 02:44:00,2023-06-06 02:44:00,0.0,1,1,1686.795
28998d1cc0130f5c_S7,67,20230606,2023-06-06 06:13:00,2023-06-06 06:13:00,0.0,1,1,1462.735
28c4cf50d0587f11_S1,68,20230601,2023-06-01 20:17:00,2023-06-01 20:17:00,0.0,1,1,1686.795
28c4cf50d0587f11_S10,68,20230605,2023-06-05 19:47:00,2023-06-05 19:47:00,0.0,1,1,1543.55
28c4cf50d0587f11_S11,68,20230606,2023-06-06 13:46:00,2023-06-06 13:46:00,0.0,1,1,1727.715
28c4cf50d0587f11_S2,68,20230602,2023-06-02 13:08:00,2023-06-02 13:08:00,0.0,1,1,1686.795
28c4cf50d0587f11_S3,68,20230603,2023-06-03 02:01:00,2023-06-03 02:01:00,0.0,1,1,1664.01
28c4cf50d0587f11_S4,68,20230603,2023-06-03 05:34:00,2023-06-03 05:34:00,0.0,1,1,1791.99
28c4cf50d0587f11_S5,68,20230603,2023-06-03 12:13:00,2023-06-03 12:13:00,0.0,1,1,1316.68
28c4cf50d0587f11_S6,68,20230604,2023-06-04 06:01:00,2023-06-04 06:01:00,0.0,1,1,1664.01
28c4cf50d0587f11_S7,68,20230604,2023-06-04 18:24:00,2023-06-04 18:24:00,0.0,1,1,1643.72
28c4cf50d0587f11_S8,68,20230605,2023-06-05 16:48:00,2023-06-05 16:48:00,0.0,1,1,1681.26
28c4cf50d0587f11_S9,68,20230605,2023-06-05 19:15:00,2023-06-05 19:15:00,0.0,1,1,1727.715
28f5c0feb3f93971_S1,69,20230605,2023-06-05 20:12:00,2023-06-05 20:12:00,0.0,1,1,1195.31
28f5c0feb3f93971_S2,69,20230605,2023-06-05 22:42:00,2023-06-05 22:42:00,0.0,1,1,2176.33
29c29d0e36722371_S1,70,20230602,2023-06-02 19:30:00,2023-06-02 19:30:00,0.0,1,1,1991.05
29c29d0e36722371_S2,70,20230603,2023-06-03 06:57:00,2023-06-03 06:57:00,0.0,1,1,1516.87
29c29d0e36722371_S3,70,20230606,2023-06-06 09:35:00,2023-06-06 09:35:00,0.0,1,1,1681.26
2a197e1bcee693ce_S1,71,20230603,2023-06-03 01:45:00,2023-06-03 01:45:00,0.0,1,1,1664.01
2a197e1bcee693ce_S2,71,20230604,2023-06-04 17:53:00,2023-06-04 17:53:00,0.0,1,1,1727.715
2a197e1bcee693ce_S3,71,20230605,2023-06-05 03:11:00,2023-06-05 03:11:00,0.0,1,1,728.84
2a197e1bcee693ce_S4,71,20230606,2023-06-06 02:37:00,2023-06-06 02:37:00,0.0,1,1,1316.68
2a197e1bcee693ce_S5,71,20230606,2023-06-06 11:49:00,2023-06-06 11:49:00,0.0,1,1,1664.01
2a686b387b0e2aec_S1,72,20230603,2023-06-03 14:28:00,2023-06-03 14:28:00,0.0,1,1,2107.12
2a686b387b0e2aec_S2,72,20230604,2023-06-04 02:38:00,2023-06-04 02:48:00,10.0,2,2,4065.64
2a686b387b0e2aec_S3,72,20230606,2023-06-06 10:19:00,2023-06-06 10:19:00,0.0,1,1,318.63
2a686b387b0e2aec_S4,72,20230606,2023-06-06 14:29:00,2023-06-06 14:29:00,0.0,1,1,1285.57
2a686b387b0e2aec_S5,72,20230606,2023-06-06 15:20:00,2023-06-06 15:20:00,0.0,1,1,1316.68
2bbda70ceddb1151_S1,73,20230603,2023-06-03 07:03:00,2023-06-03 07:03:00,0.0,1,1,1462.735
2bbda70ceddb1151_S2,73,20230605,2023-06-05 06:59:00,2023-06-05 06:59:00,0.0,1,1,2540.19
2bc621ee4a5d6df7_S1,74,20230602,2023-06-02 19:23:00,2023-06-02 19:23:00,0.0,1,1,1462.735
2bc621ee4a5d6df7_S2,74,20230603,2023-06-03 06:10:00,2023-06-03 06:10:00,0.0,1,1,348.03
2bc621ee4a5d6df7_S3,74,20230604,2023-06-04 12:50:00,2023-06-04 12:50:00,0.0,1,1,1686.795
2bc621ee4a5d6df7_S4,74,20230604,2023-06-04 16:48:00,2023-06-04 16:48:00,0.0,1,1,2735.86
2bc621ee4a5d6df7_S5,74,20230605,2023-06-05 06:07:00,2023-06-05 06:07:00,0.0,1,1,2028.63
2bc621ee4a5d6df7_S6,74,20230606,2023-06-06 16:34:00,2023-06-06 16:34:00,0.0,1,1,2401.07
2c1f1fb390db7db1_S1,75,20230602,2023-06-02 04:25:00,2023-06-02 04:25:00,0.0,1,1,1462.735
2c1f1fb390db7db1_S2,75,20230602,2023-06-02 18:05:00,2023-06-02 18:05:00,0.0,1,1,1686.795
2c1f1fb390db7db1_S3,75,20230603,2023-06-03 07:31:00,2023-06-03 07:31:00,0.0,1,1,1704.58
2c1f1fb390db7db1_S4,75,20230603,2023-06-03 21:04:00,2023-06-03 21:04:00,0.0,1,1,1664.01
2c1f1fb390db7db1_S5,75,20230604,2023-06-04 16:42:00,2023-06-04 16:42:00,0.0,1,1,1664.01
2c1f1fb390db7db1_S6,75,20230605,2023-06-05 03:35:00,2023-06-05 03:35:00,0.0,1,1,524.55
2c1f1fb390db7db1_S7,75,20230606,2023-06-06 13:59:00,2023-06-06 13:59:00,0.0,1,1,2222.99
2c97e623547bf7b9_S1,76,20230601,2023-06-01 08:22:00,2023-06-01 08:22:00,0.0,1,1,1643.72
2c97e623547bf7b9_S2,76,20230602,2023-06-02 23:42:00,2023-06-02 23:42:00,0.0,1,1,1059.78
2c97e623547bf7b9_S3,76,20230603,2023-06-03 00:21:00,2023-06-03 00:21:00,0.0,1,1,1643.72
2c97e623547bf7b9_S4,76,20230603,2023-06-03 09:08:00,2023-06-03 09:08:00,0.0,1,1,717.14
2c97e623547bf7b9_S5,76,20230606,2023-06-06 03:51:00,2023-06-06 03:51:00,0.0,1,1,1727.715
2c97e623547bf7b9_S6,76,20230606,2023-06-06 06:33:00,2023-06-06 06:33:00,0.0,1,1,1614.1
2c97e623547bf7b9_S7,76,20230606,2023-06-06 08:21:00,2023-06-06 08:21:00,0.0,1,1,1643.72
2d8755753f5896d9_S1,77,20230602,2023-06-02 19:55:00,2023-06-02 19:55:00,0.0,1,1,2546.22
2d8755753f5896d9_S2,77,20230605,2023-06-05 16:34:00,2023-06-05 16:34:00,0.0,1,1,1740.79
2d8755753f5896d9_S3,77,20230606,2023-06-06 17:13:00,2023-06-06 17:13:00,0.0,1,1,1769.27
2ddaaaef3fb94a11_S1,78,20230601,2023-06-01 10:04:00,2023-06-01 10:04:00,0.0,1,1,1708.83
2ddaaaef3fb94a11_S2,78,20230601,2023-06-01 19:22:00,2023-06-01 19:22:00,0.0,1,1,2743.59
2ddaaaef3fb94a11_S3,78,20230602,2023-06-02 14:24:00,2023-06-02 14:24:00,0.0,1,1,2324.55
2ddaaaef3fb94a11_S4,78,20230603,2023-06-03 07:32:00,2023-06-03 07:32:00,0.0,1,1,1771.295
2ddaaaef3fb94a11_S5,78,20230606,2023-06-06 04:15:00,2023-06-06 04:15:00,0.0,1,1,867.43
3012f88193913c83_S1,79,20230602,2023-06-02 03:56:00,2023-06-02 03:56:00,0.0,1,1,1771.295
3012f88193913c83_S2,79,20230603,2023-06-03 06:22:00,2023-06-03 06:22:00,0.0,1,1,1727.715
3012f88193913c83_S3,79,20230604,2023-06-04 11:29:00,2023-06-04 11:29:00,0.0,1,1,818.52
3012f88193913c83_S4,79,20230606,2023-06-06 02:08:00,2023-06-06 02:08:00,0.0,1,1,1731.68
3012f88193913c83_S5,79,20230606,2023-06-06 08:03:00,2023-06-06 08:03:00,0.0,1,1,1876.33
302d2f2c2c28e7b5_S1,80,20230602,2023-06-02 17:29:00,2023-06-02 17:29:00,0.0,1,1,1709.63
302d2f2c2c28e7b5_S2,80,20230604,2023-06-04 17:31:00,2023-06-04 17:31:00,0.0,1,1,1664.01
305e50e6c406a051_S1,81,20230602,2023-06-02 12:26:00,2023-06-02 12:26:00,0.0,1,1,1643.72
305e50e6c406a051_S2,81,20230605,2023-06-05 21:36:00,2023-06-05 21:36:00,0.0,1,1,1984.38
30a17d63ae34c250_S1,82,20230602,2023-06-02 21:35:00,2023-06-02 21:35:00,0.0,1,1,1771.295
30a17d63ae34c250_S2,82,20230603,2023-06-03 16:48:00,2023-06-03 16:48:00,0.0,1,1,1681.26
30a17d63ae34c250_S3,82,20230603,2023-06-03 22:30:00,2023-06-03 22:30:00,0.0,1,1,1761.35
30a17d63ae34c250_S4,82,20230606,2023-06-06 02:39:00,2023-06-06 02:39:00,0.0,1,1,2050.83
30ce499369915932_S1,83,20230604,2023-06-04 19:02:00,2023-06-04 19:02:00,0.0,1,1,1316.68
30ce499369915932_S2,83,20230604,2023-06-04 20:02:00,2023-06-04 20:02:00,0.0,1,1,1316.68
30ce499369915932_S3,83,20230606,2023-06-06 02:18:00,2023-06-06 02:18:00,0.0,1,1,1727.715
3105e9889ef18ad3_S1,84,20230601,2023-06-01 09:00:00,2023-06-01 09:00:00,0.0,1,1,1686.795
3105e9889ef18ad3_S10,84,20230605,2023-06-05 17:55:00,2023-06-05 17:55:00,0.0,1,1,1316.68
3105e9889ef18ad3_S2,84,20230601,2023-06-01 18:43:00,2023-06-01 18:43:00,0.0,1,1,1664.01
3105e9889ef18ad3_S3,84,20230602,2023-06-02 03:54:00,2023-06-02 03:54:00,0.0,1,1,2561.65
3105e9889ef18ad3_S4,84,20230603,2023-06-03 21:26:00,2023-06-03 21:26:00,0.0,1,1,1686.795
3105e9889ef18ad3_S5,84,20230604,2023-06-04 00:39:00,2023-06-04 00:39:00,0.0,1,1,1664.01
3105e9889ef18ad3_S6,84,20230604,2023-06-04 02:50:00,2023-06-04 02:50:00,0.0,1,1,223.63
3105e9889ef18ad3_S7,84,20230604,2023-06-04 21:09:00,2023-06-04 21:09:00,0.0,1,1,329.59
3105e9889ef18ad3_S8,84,20230605,2023-06-05 05:57:00,2023-06-05 05:57:00,0.0,1,1,100.19
3105e9889ef18ad3_S9,84,20230605,2023-06-05 13:44:00,2023-06-05 13:44:00,0.0,1,1,1664.01
31463207523f9897_S1,85,20230603,2023-06-03 16:38:00,2023-06-03 16:38:00,0.0,1,1,823.64
31463207523f9897_S2,85,20230605,2023-06-05 10:09:00,2023-06-05 10:09:00,0.0,1,1,2509.06
31463207523f9897_S3,85,20230606,2023-06-06 17:55:00,2023-06-06 17:55:00,0.0,1,1,1446.76
3147f0d803e80140_S1,86,20230601,2023-06-01 12:18:00,2023-06-01 12:18:00,0.0,1,1,2164.56
3147f0d803e80140_S2,86,20230602,2023-06-02 14:57:00,2023-06-02 14:57:00,0.0,1,1,1771.295
3147f0d803e80140_S3,86,20230602,2023-06-02 17:38:00,2023-06-02 17:38:00,0.0,1,1,1686.795
3147f0d803e80140_S4,86,20230603,2023-06-03 06:40:00,2023-06-03 06:40:00,0.0,1,1,1727.715
3147f0d803e80140_S5,86,20230603,2023-06-03 14:14:00,2023-06-03 14:14:00,0.0,1,1,1643.72
3147f0d803e80140_S6,86,20230604,2023-06-04 01:12:00,2023-06-04 01:12:00,0.0,1,1,1316.68
3147f0d803e80140_S7,86,20230605,2023-06-05 15:12:00,2023-06-05 15:12:00,0.0,1,1,1664.01
31994fd142cb9d19_S1,87,20230601,2023-06-01 19:50:00,2023-06-01 19:50:00,0.0,1,1,1664.01
31994fd142cb9d19_S2,87,20230603,2023-06-03 09:45:00,2023-06-03 09:45:00,0.0,1,1,1879.28
31994fd142cb9d19_S3,87,20230604,2023-06-04 13:10:00,2023-06-04 13:10:00,0.0,1,1,1703.63
31994fd142cb9d19_S4,87,20230604,2023-06-04 23:15:00,2023-06-04 23:15:00,0.0,1,1,1686.795
31994fd142cb9d19_S5,87,20230606,2023-06-06 08:24:00,2023-06-06 08:24:00,0.0,1,1,1686.795
32b778898021a665_S1,88,20230601,2023-06-01 11:46:00,2023-06-01 11:46:00,0.0,1,1,858.42
32b778898021a665_S2,88,20230602,2023-06-02 14:59:00,2023-06-02 14:59:00,0.0,1,1,2094.06
32b778898021a665_S3,88,20230603,2023-06-03 05:02:00,2023-06-03 05:02:00,0.0,1,1,1771.295
32b778898021a665_S4,88,20230606,2023-06-06 09:45:00,2023-06-06 09:45:00,0.0,1,1,1771.295
32b778898021a665_S5,88,20230606,2023-06-06 14:22:00,2023-06-06 14:22:00,0.0,1,1,969.95
335cd9a1dde8a20b_S1,89,20230601,2023-06-01 12:33:00,2023-06-01 12:33:00,0.0,1,1,1801.37
335cd9a1dde8a20b_S2,89,20230602,2023-06-02 03:42:00,2023-06-02 03:42:00,0.0,1,1,1051.67
335cd9a1dde8a20b_S3,89,20230602,2023-06-02 12:59:00,2023-06-02 12:59:00,0.0,1,1,1820.64
335cd9a1dde8a20b_S4,89,20230605,2023-06-05 21:14:00,2023-06-05 21:14:00,0.0,1,1,716.61
335cd9a1dde8a20b_S5,89,20230606,2023-06-06 17:18:00,2023-06-06 17:18:00,0.0,1,1,2245.7
343ab98afa739870_S1,90,20230603,2023-06-03 06:33:00,2023-06-03 06:33:00,0.0,1,1,1686.795
343ab98afa739870_S2,90,20230603,2023-06-03 20:57:00,2023-06-03 20:57:00,0.0,1,1,1467.93
343ab98afa739870_S3,90,20230604,2023-06-04 00:32:00,2023-06-04 00:32:00,0.0,1,1,1611.91
343ab98afa739870_S4,90,20230605,2023-06-05 17:33:00,2023-06-05 17:33:00,0.0,1,1,2054.28
343ab98afa739870_S5,90,20230605,2023-06-05 18:58:00,2023-06-05 18:58:00,0.0,1,1,998.96
343ab98afa739870_S6,90,20230606,2023-06-06 01:21:00,2023-06-06 01:21:00,0.0,1,1,200.12
35bd932450f7e20a_S1,91,20230604,2023-06-04 02:11:00,2023-06-04 02:11:00,0.0,1,1,263.81
35bd932450f7e20a_S2,91,20230605,2023-06-05 05:01:00,2023-06-05 05:01:00,0.0,1,1,1686.795
35bd932450f7e20a_S3,91,20230606,2023-06-06 17:46:00,2023-06-06 17:46:00,0.0,1,1,125.36
36d44fedf5b5dc9d_S1,92,20230604,2023-06-04 06:23:00,2023-06-04 06:23:00,0.0,1,1,1241.08
36d44fedf5b5dc9d_S2,92,20230604,2023-06-04 09:17:00,2023-06-04 09:17:00,0.0,1,1,1681.26
36d44fedf5b5dc9d_S3,92,20230604,2023-06-04 11:31:00,2023-06-04 11:31:00,0.0,1,1,1826.97
36d44fedf5b5dc9d_S4,92,20230606,2023-06-06 05:11:00,2023-06-06 05:11:00,0.0,1,1,330.5
